step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
40,CASH_OUT,355952.68,C290597282,0.0,0.0,C1140165110,991554.27,1347506.96,0,0
40,CASH_OUT,52011.89,C42546182,0.0,0.0,C350610730,191109.02,243120.91,0,0
40,CASH_OUT,235401.17,C1330922069,0.0,0.0,C772406271,8453205.24,8688606.41,0,0
40,CASH_OUT,171667.24,C683572274,0.0,0.0,C487249044,612491.22,784158.46,0,0
40,CASH_OUT,118855.3,C681660350,0.0,0.0,C1584207980,1060154.74,1179010.03,0,0
40,CASH_OUT,293809.28,C1673754536,0.0,0.0,C1436838899,860606.23,1154415.5,0,0
40,CASH_OUT,12378.21,C241747823,0.0,0.0,C1218860489,301446.0,0.0,0,0
40,CASH_OUT,18580.24,C1433171324,0.0,0.0,C99863928,2071124.95,2089705.19,0,0
40,CASH_OUT,64318.23,C1997675728,0.0,0.0,C1464346730,125328.59,189646.82,0,0
40,CASH_OUT,4376.91,C261376941,0.0,0.0,C384822287,18621.74,22998.65,0,0
40,CASH_OUT,65180.49,C1200596623,0.0,0.0,C2083657340,82205.79,147386.28,0,0
40,CASH_OUT,76786.09,C1904147607,0.0,0.0,C2060432720,468635.84,545421.93,0,0
40,CASH_OUT,47638.52,C384670452,0.0,0.0,C1005652717,3283115.67,3330754.2,0,0
40,CASH_OUT,73042.39,C998863527,0.0,0.0,C806794734,118300.96,191343.35,0,0
40,CASH_OUT,64953.35,C17301639,0.0,0.0,C519651370,615786.48,680739.82,0,0
40,CASH_OUT,283695.29,C118804085,0.0,0.0,C1466073198,3964994.08,4146815.86,0,0
40,CASH_OUT,25916.34,C2102709849,0.0,0.0,C2069151008,264878.12,290794.46,0,0
40,CASH_OUT,146465.46,C230201118,0.0,0.0,C758409827,1137739.52,1284204.98,0,0
40,CASH_OUT,186662.44,C1282781718,0.0,0.0,C1558825448,642536.97,829199.41,0,0
40,CASH_OUT,214084.02,C1840495243,0.0,0.0,C548919903,266616.99,480701.01,0,0
40,CASH_OUT,178890.95,C911116130,0.0,0.0,C1867101135,325068.56,503959.51,0,0
40,CASH_OUT,93845.03,C2131224274,21944.0,0.0,C1465585418,83739.81,177584.83,0,0
40,PAYMENT,5868.3,C503516710,11811.0,5942.7,M1846843535,0.0,0.0,0,0
40,CASH_OUT,5267.07,C740517816,370.0,0.0,C1180486169,4120865.01,4126132.09,0,0
40,TRANSFER,882330.66,C1817327000,136.0,0.0,C846898767,2284508.41,3166839.07,0,0
40,PAYMENT,6306.36,C1789289482,0.0,0.0,M540825905,0.0,0.0,0,0
40,PAYMENT,7072.51,C395699241,0.0,0.0,M1779891638,0.0,0.0,0,0
40,PAYMENT,11845.45,C868831946,0.0,0.0,M1912496211,0.0,0.0,0,0
40,PAYMENT,4772.65,C1232238313,0.0,0.0,M349489468,0.0,0.0,0,0
40,PAYMENT,11008.03,C1836226158,0.0,0.0,M1863094123,0.0,0.0,0,0
40,PAYMENT,3812.8,C890468701,0.0,0.0,M121428970,0.0,0.0,0,0
40,PAYMENT,2671.19,C2122644613,741.0,0.0,M1979208681,0.0,0.0,0,0
40,PAYMENT,31371.18,C1527715226,116276.0,84904.82,M973960858,0.0,0.0,0,0
40,CASH_OUT,286475.99,C1664406922,144887.0,0.0,C1809737548,0.0,286475.99,0,0
40,CASH_IN,420732.26,C1424274718,45104.0,465836.26,C1188786458,2550064.94,2031960.2,0,0
40,TRANSFER,131316.11,C2003098077,465836.26,334520.15,C1165582256,431932.5,563248.61,0,0
40,TRANSFER,98976.2,C638371853,334520.15,235543.94,C1811809404,482995.14,581971.35,0,0
40,TRANSFER,1972460.14,C1674691011,235543.94,0.0,C646774721,7188507.42,9262474.89,0,0
40,TRANSFER,967546.49,C317510882,0.0,0.0,C95735313,1008163.07,2558616.02,0,0
40,TRANSFER,75505.78,C1125604691,0.0,0.0,C1815509870,4472873.42,4548379.2,0,0
40,TRANSFER,6971.72,C60533148,0.0,0.0,C1670402568,2523372.85,2697096.4,0,0
40,TRANSFER,35110.4,C1848225781,0.0,0.0,C114118966,1107977.45,1143087.85,0,0
