step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
159,CASH_OUT,237326.92,C389551534,12064.0,0.0,C716745856,1254594.67,1491921.6,0,0
159,PAYMENT,15433.62,C1575858197,0.0,0.0,M290332387,0.0,0.0,0,0
159,PAYMENT,5231.11,C414914806,247393.0,242161.89,M1333390122,0.0,0.0,0,0
159,CASH_OUT,325657.65,C2133104584,242161.89,0.0,C396235478,1031842.24,820358.28,0,0
159,CASH_OUT,194999.86,C519841737,53175.0,0.0,C871671955,0.0,194999.86,0,0
159,CASH_OUT,481840.94,C1581314120,0.0,0.0,C801203792,27108024.73,27589865.66,0,0
159,CASH_OUT,271684.75,C1591767057,169.0,0.0,C1673863450,4507407.09,4779091.84,0,0
159,CASH_OUT,434281.99,C86062802,7098.0,0.0,C1777271201,116390.81,550672.8,0,0
159,PAYMENT,16832.35,C2048695248,3283.0,0.0,M587724395,0.0,0.0,0,0
159,CASH_OUT,255889.23,C2117757666,14412.0,0.0,C593394038,212703.99,468593.22,0,0
159,PAYMENT,7318.5,C1923175505,2085.0,0.0,M1820165070,0.0,0.0,0,0
159,CASH_IN,273483.59,C1893045380,72590.0,346073.59,C350032240,10621.0,0.0,0,0
159,PAYMENT,551.91,C1561693446,346073.59,345521.68,M627984681,0.0,0.0,0,0
159,PAYMENT,9139.73,C630050233,124527.0,115387.27,M2032143416,0.0,0.0,0,0
159,PAYMENT,16414.99,C137155495,115387.27,98972.29,M1608311946,0.0,0.0,0,0
159,PAYMENT,16734.06,C343345869,69726.0,52991.94,M1842316727,0.0,0.0,0,0
159,PAYMENT,24175.89,C59818562,52991.94,28816.05,M1003523598,0.0,0.0,0,0
159,PAYMENT,30364.3,C392026843,28816.05,0.0,M103679930,0.0,0.0,0,0
159,CASH_IN,167207.71,C53037039,1381.0,168588.71,C885958511,150537.68,0.0,0,0
159,PAYMENT,4787.8,C1018567034,20819.0,16031.2,M1170511669,0.0,0.0,0,0
159,CASH_IN,109320.16,C857820128,12257.0,121577.16,C442984992,0.0,0.0,0,0
159,CASH_IN,207218.57,C2055103572,121577.16,328795.73,C1587349923,888186.82,680968.25,0,0
159,CASH_IN,2585.04,C1989140392,328795.73,331380.77,C1133169610,284871.63,282286.59,0,0
