step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
44,PAYMENT,14726.57,C894486019,421182.05,406455.48,M44872528,0.0,0.0,0,0
44,PAYMENT,7801.6,C764651738,406455.48,398653.88,M603866155,0.0,0.0,0,0
44,PAYMENT,5307.01,C279838345,398653.88,393346.87,M2004679167,0.0,0.0,0,0
44,PAYMENT,8571.56,C1201228466,393346.87,384775.31,M379031926,0.0,0.0,0,0
44,PAYMENT,14696.36,C1773239451,384775.31,370078.96,M2031272787,0.0,0.0,0,0
44,PAYMENT,11145.41,C1960040985,370078.96,358933.55,M1583737300,0.0,0.0,0,0
44,PAYMENT,10432.13,C1020396327,358933.55,348501.42,M1396004789,0.0,0.0,0,0
44,PAYMENT,342.32,C970743000,348501.42,348159.1,M1208367486,0.0,0.0,0,0
44,PAYMENT,8577.32,C1684131938,348159.1,339581.78,M496020388,0.0,0.0,0,0
44,PAYMENT,32863.48,C1181814354,339581.78,306718.3,M1061491243,0.0,0.0,0,0
44,PAYMENT,27489.51,C1439512417,306718.3,279228.79,M1301838839,0.0,0.0,0,0
44,PAYMENT,17054.46,C64356232,279228.79,262174.34,M337015187,0.0,0.0,0,0
44,PAYMENT,19184.3,C677128783,262174.34,242990.04,M638958448,0.0,0.0,0,0
44,CASH_OUT,42213.54,C168835461,73867.0,31653.46,C661622944,0.0,42213.54,0,0
44,PAYMENT,3133.75,C766335933,33134.0,30000.25,M1693061653,0.0,0.0,0,0
44,PAYMENT,8847.4,C1865415619,537.0,0.0,M1693985714,0.0,0.0,0,0
44,PAYMENT,8577.41,C592442403,0.0,0.0,M394342629,0.0,0.0,0,0
44,CASH_OUT,157527.55,C132132917,93193.0,0.0,C1412995959,325195.74,650362.73,0,0
44,TRANSFER,282931.71,C576728768,16276.0,0.0,C1628894200,351977.79,634909.5,0,0
44,CASH_OUT,246872.12,C2127702083,79811.0,0.0,C1974710610,948664.29,1195536.41,0,0
44,PAYMENT,7469.68,C1615477092,28841.0,21371.32,M1714281664,0.0,0.0,0,0
44,TRANSFER,206009.98,C1159264491,21371.32,0.0,C996197598,7823471.76,8029481.73,0,0
44,CASH_IN,43071.84,C711409723,16593.0,59664.84,C329524856,48288.49,54443.34,0,0
44,CASH_OUT,45877.71,C458743050,516.0,0.0,C856616516,0.0,45877.71,0,0
44,PAYMENT,4185.04,C320133500,0.0,0.0,M298427477,0.0,0.0,0,0
44,PAYMENT,14311.84,C29317327,0.0,0.0,M606431871,0.0,0.0,0,0
44,CASH_OUT,31371.65,C290425022,11266.0,0.0,C1627446436,1615279.15,1646650.8,0,0
