step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
396,CASH_IN,97338.92,C1265644277,1899130.1,1996469.03,C807275267,162783.8,65444.87,0,0
396,CASH_IN,298608.66,C584439726,1996469.03,2295077.69,C196953066,3754237.71,3455629.05,0,0
396,CASH_IN,380920.83,C372068401,2295077.69,2675998.52,C950303233,1444752.26,2414069.99,0,0
396,CASH_IN,50858.66,C611877357,2675998.52,2726857.18,C1887616504,77838.9,26980.24,0,0
396,CASH_IN,318512.84,C1851123725,2726857.18,3045370.02,C1053597436,534954.41,216441.57,0,0
396,CASH_IN,4154.17,C1655777998,3045370.02,3049524.19,C1745305682,211340.43,207186.26,0,0
396,CASH_IN,413467.52,C518079089,3049524.19,3462991.7,C1764042647,904531.31,491063.8,0,0
396,CASH_IN,205858.95,C2130108329,3462991.7,3668850.65,C615608666,3213298.73,3007439.78,0,0
396,CASH_IN,299321.9,C1059210746,3668850.65,3968172.55,C1717672794,1237203.92,937882.03,0,0
396,CASH_IN,12554.61,C1420750730,3968172.55,3980727.15,C1493617119,4858474.27,4845919.66,0,0
396,CASH_IN,177019.02,C1078513060,3980727.15,4157746.17,C317701463,356101.72,179082.71,0,0
396,CASH_IN,18505.94,C143346067,4157746.17,4176252.11,C1597059110,1212948.71,1194442.77,0,0
396,CASH_IN,48982.3,C623628525,4176252.11,4225234.41,C1644511625,804749.02,822817.58,0,0
396,CASH_IN,15499.24,C106604925,4225234.41,4240733.65,C801149924,413823.75,398324.51,0,0
396,CASH_IN,305448.82,C16343551,4240733.65,4546182.48,C1227790476,358761.9,53313.08,0,0
396,CASH_IN,288125.51,C1382836130,4546182.48,4834307.99,C557575184,1336950.79,1048825.28,0,0
396,CASH_IN,72392.17,C691759546,4834307.99,4906700.15,C93457450,629095.63,556703.46,0,0
396,CASH_IN,317799.17,C2063154337,4906700.15,5224499.32,C1072114019,380738.27,62939.1,0,0
396,CASH_IN,393764.86,C826559640,5224499.32,5618264.18,C1789869267,6751249.96,6357485.11,0,0
396,CASH_IN,75223.35,C10779749,5618264.18,5693487.53,C1086154764,106853.68,31630.33,0,0
396,CASH_IN,101816.02,C1914745714,5693487.53,5795303.55,C1334190852,311584.41,209768.39,0,0
396,CASH_IN,225808.06,C1091536291,5795303.55,6021111.61,C494151120,1841267.56,1615459.5,0,0
396,CASH_IN,104660.37,C1388065174,6021111.61,6125771.98,C44341501,1335865.8,1231205.43,0,0
396,CASH_IN,217224.76,C1909991664,6125771.98,6342996.74,C1994708063,12072341.87,11855117.11,0,0
396,CASH_IN,236753.19,C110411418,6342996.74,6579749.93,C685502953,268048.1,31294.91,0,0
396,CASH_IN,289116.73,C990581110,6579749.93,6868866.65,C1757391595,873970.7,584853.97,0,0
396,CASH_IN,81647.28,C143173376,6868866.65,6950513.93,C1300206948,96219.69,14572.41,0,0
396,CASH_IN,88354.6,C950501705,6950513.93,7038868.54,C310736180,1080151.16,991796.56,0,0
396,CASH_IN,172286.82,C467962025,7038868.54,7211155.35,C1235372840,805468.67,633181.85,0,0
396,CASH_IN,17373.5,C2013768194,7211155.35,7228528.86,C533380115,69602.08,52228.58,0,0
396,CASH_IN,64539.54,C897233573,7228528.86,7293068.39,C1562520045,1216299.99,1626969.77,0,0
396,CASH_IN,136002.16,C835960970,7293068.39,7429070.56,C1903609302,1079303.18,943301.02,0,0
396,CASH_IN,2130.68,C239974361,7429070.56,7431201.24,C1057643346,9599775.53,9597644.84,0,0
396,CASH_IN,451186.3,C1264536488,7431201.24,7882387.54,C1593007235,1247371.63,796185.33,0,0
396,CASH_IN,374267.99,C735062012,7882387.54,8256655.53,C1484999976,643890.64,269622.65,0,0
396,CASH_IN,71612.71,C69760412,8256655.53,8328268.24,C1295363363,78600.36,6987.65,0,0
396,CASH_IN,57167.26,C1731783103,8328268.24,8385435.5,C1569074018,74020.6,16853.34,0,0
396,CASH_IN,11611.63,C1443622139,8385435.5,8397047.13,C190354987,131552.05,119940.42,0,0
396,CASH_IN,307197.38,C2093927937,8397047.13,8704244.5,C527865758,2857083.82,2549886.44,0,0
396,CASH_IN,206062.55,C999149713,8704244.5,8910307.05,C964536137,2237517.46,2031454.92,0,0
396,CASH_IN,21422.89,C458793806,8910307.05,8931729.94,C2078750408,67920.47,46497.58,0,0
396,CASH_IN,227262.19,C306051306,8931729.94,9158992.13,C1706905954,579796.29,352534.1,0,0
396,CASH_IN,58841.42,C411665002,9158992.13,9217833.55,C1627947823,504648.44,445807.02,0,0
396,CASH_IN,100237.53,C1297469618,9217833.55,9318071.08,C98947623,5343595.05,5243357.52,0,0
396,CASH_IN,202498.01,C331962501,9318071.08,9520569.09,C2013994125,804988.97,602490.96,0,0
396,CASH_IN,256455.14,C1858996414,9520569.09,9777024.23,C2134657880,2175302.39,2270781.85,0,0
396,CASH_IN,231079.1,C973102559,9777024.23,10008103.34,C1297124045,418452.44,187373.33,0,0
396,CASH_IN,209669.4,C1504959085,10008103.34,10217772.74,C639263059,400905.48,191236.08,0,0
396,CASH_IN,71150.54,C15187118,10217772.74,10288923.28,C749852990,342232.65,271082.11,0,0
396,CASH_IN,16156.25,C519233524,10288923.28,10305079.53,C626358895,63822.85,47666.6,0,0
396,CASH_IN,366452.81,C648320848,10305079.53,10671532.34,C1540283867,805819.94,439367.13,0,0
396,CASH_IN,64692.35,C1635995995,10671532.34,10736224.68,C1239437829,1259040.56,1194348.22,0,0
396,CASH_IN,61224.59,C1547469577,10736224.68,10797449.27,C902557495,937453.5,876228.92,0,0
396,CASH_IN,255495.69,C1421474309,10797449.27,11052944.96,C666892103,6799059.56,6543563.87,0,0
396,CASH_IN,57794.52,C1445325269,11052944.96,11110739.49,C898761872,209263.58,151469.05,0,0
