step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
330,PAYMENT,13099.92,C1417328886,85235.24,72135.31,M1802215795,0.0,0.0,0,0
330,CASH_OUT,44942.7,C382806351,30211.0,0.0,C1470457601,148722.71,193665.41,0,0
330,PAYMENT,5831.63,C87934957,29788.0,23956.37,M67199668,0.0,0.0,0,0
330,TRANSFER,196298.76,C852966270,11635.0,0.0,C769840141,0.0,196298.76,0,0
330,CASH_OUT,210051.08,C768862010,21236.0,0.0,C1572744623,0.0,210051.08,0,0
330,CASH_IN,71561.62,C1186615234,41007.0,112568.62,C355823965,360773.21,289211.59,0,0
330,PAYMENT,5323.73,C1235325283,112568.62,107244.89,M1118199778,0.0,0.0,0,0
330,CASH_IN,37796.33,C1895729851,21316.0,59112.33,C693750135,465621.11,427824.78,0,0
330,CASH_OUT,631968.7,C1689128761,21519.0,0.0,C303003544,0.0,631968.7,0,0
330,PAYMENT,9124.52,C566337606,0.0,0.0,M1374204627,0.0,0.0,0,0
330,CASH_OUT,294394.48,C1430733063,10949.0,0.0,C873596153,1682832.55,1977227.03,0,0
330,CASH_IN,300914.5,C1099193169,105.0,301019.5,C1229396483,187850.35,0.0,0,0
330,PAYMENT,3366.25,C1835729079,301019.5,297653.26,M2030131683,0.0,0.0,0,0
330,CASH_OUT,147761.61,C371286205,503007.0,355245.39,C1102109055,606930.11,754691.72,0,0
330,PAYMENT,16268.37,C1964830715,205038.0,188769.63,M1078409047,0.0,0.0,0,0
330,PAYMENT,4553.64,C872067325,188769.63,184216.0,M784538295,0.0,0.0,0,0
330,PAYMENT,10374.08,C1009929123,184216.0,173841.91,M1169567485,0.0,0.0,0,0
330,PAYMENT,18563.91,C590156782,173841.91,155278.01,M353215390,0.0,0.0,0,0
330,PAYMENT,10627.25,C994876879,155278.01,144650.75,M1341758877,0.0,0.0,0,0
330,PAYMENT,28867.89,C67126767,144650.75,115782.86,M2087258018,0.0,0.0,0,0
330,CASH_OUT,183464.72,C596922117,163933.0,0.0,C541775783,257833.73,441298.45,0,0
330,PAYMENT,19505.0,C537013151,11312.0,0.0,M640363853,0.0,0.0,0,0
330,PAYMENT,16626.31,C306936381,0.0,0.0,M321315606,0.0,0.0,0,0
330,CASH_IN,280242.0,C583625790,21401.0,301643.0,C638912391,31815.54,0.0,0,0
330,PAYMENT,8443.46,C1568111727,301643.0,293199.55,M337936238,0.0,0.0,0,0
330,CASH_OUT,87637.6,C809369775,15324.0,0.0,C385569057,15837.09,103474.69,0,0
330,PAYMENT,6226.59,C1501504010,23362.0,17135.41,M1057864014,0.0,0.0,0,0
330,CASH_IN,364776.53,C140869326,63312.0,428088.53,C1217206140,7996861.88,7632085.36,0,0
330,CASH_OUT,47825.63,C1209941013,51500.0,3674.37,C1704249745,221819.85,269645.48,0,0
330,PAYMENT,39619.37,C1758537838,102938.0,63318.63,M985938931,0.0,0.0,0,0
330,PAYMENT,11810.96,C427073899,24656.0,12845.04,M540264644,0.0,0.0,0,0
330,CASH_OUT,79024.14,C1103107828,10929.0,0.0,C1409775495,383572.19,462596.34,0,0
330,CASH_OUT,326006.21,C1522579100,15996.0,0.0,C862751551,1993567.66,2319573.87,0,0
330,PAYMENT,22868.55,C1711483734,0.0,0.0,M1481161402,0.0,0.0,0,0
330,PAYMENT,628.07,C436105457,50315.0,49686.93,M1179992324,0.0,0.0,0,0
330,CASH_OUT,54925.24,C963873539,16890.0,0.0,C271874710,1635853.45,1690778.69,0,0
330,PAYMENT,10272.98,C619936765,27694.0,17421.02,M1323368042,0.0,0.0,0,0
330,CASH_OUT,72923.91,C575785939,17421.02,0.0,C137849563,453997.12,526921.03,0,0
330,CASH_OUT,284500.61,C132081417,898.0,0.0,C480744859,845028.3,1129528.91,0,0
330,PAYMENT,272.19,C944560284,0.0,0.0,M1897296465,0.0,0.0,0,0
330,CASH_IN,75637.91,C1563767027,14404.0,90041.91,C872701328,207674.27,132036.36,0,0
330,PAYMENT,20755.84,C556721011,90041.91,69286.07,M2138593266,0.0,0.0,0,0
330,CASH_IN,224103.72,C1035876022,42754.0,266857.72,C77415723,200574.07,0.0,0,0
330,PAYMENT,20733.06,C1232616282,266857.72,246124.67,M521890941,0.0,0.0,0,0
330,CASH_OUT,269604.62,C585203627,21571.0,0.0,C949112988,22029.21,291633.83,0,0
330,DEBIT,5364.71,C1856431815,2077.0,0.0,C1406026990,1296524.5,1301889.21,0,0
330,PAYMENT,11367.62,C1712108194,0.0,0.0,M573592218,0.0,0.0,0,0
330,CASH_OUT,131233.75,C193297744,14388.0,0.0,C1391301491,57741.7,188975.45,0,0
330,CASH_IN,148807.16,C1389113913,863.0,149670.16,C405248934,0.0,0.0,0,0
330,CASH_OUT,207992.47,C1372984160,149670.16,0.0,C1734050086,6657045.32,6865037.79,0,0
330,CASH_IN,65243.36,C1901215554,4746.0,69989.36,C1877842057,84516.48,19273.13,0,0
330,PAYMENT,14518.66,C1360896965,134987.0,120468.34,M1660096037,0.0,0.0,0,0
330,CASH_IN,105265.98,C56577032,3576.0,108841.98,C1549772928,2901251.08,2795985.1,0,0
330,PAYMENT,22215.08,C1662503694,3537.0,0.0,M1604869922,0.0,0.0,0,0
330,PAYMENT,16678.88,C626061524,20898.0,4219.12,M1553385338,0.0,0.0,0,0
330,CASH_OUT,207556.08,C25438301,4219.12,0.0,C1749698482,278790.11,486346.19,0,0
330,CASH_OUT,122694.06,C482878976,236.0,0.0,C1163530546,336791.6,459485.66,0,0
330,TRANSFER,319540.19,C1052554013,42950.0,0.0,C1782455179,2321099.1,2640639.29,0,0
330,CASH_OUT,93800.88,C1417350823,5686.0,0.0,C1718120577,2854147.76,2947948.64,0,0
330,PAYMENT,7538.18,C1948058293,199087.0,191548.82,M691585552,0.0,0.0,0,0
330,PAYMENT,37615.53,C1925691505,51700.0,14084.47,M2118491832,0.0,0.0,0,0
330,CASH_IN,66865.38,C1649488751,819.0,67684.38,C1044221964,142711.96,75846.57,0,0
330,CASH_IN,15961.53,C227956087,5974.0,21935.53,C1637186972,2874041.76,2858080.24,0,0
330,CASH_IN,366636.78,C1113419908,148.0,366784.78,C2090975154,2043496.3,1676859.51,0,0
330,CASH_IN,67951.73,C280991273,10261.0,78212.73,C735841930,920644.2,852692.47,0,0
330,PAYMENT,204.2,C2073957658,30349.0,30144.8,M1151130355,0.0,0.0,0,0
330,CASH_OUT,56077.48,C1844202420,84282.0,28204.52,C26661349,16246.49,72323.97,0,0
330,TRANSFER,323151.28,C17733374,28204.52,0.0,C476310206,378661.22,701812.5,0,0
330,TRANSFER,660994.1,C171144448,0.0,0.0,C811607037,5783158.8,6444152.89,0,0
330,TRANSFER,23770.27,C677015031,0.0,0.0,C11085484,948544.2,972314.48,0,0
330,TRANSFER,487770.39,C669262499,0.0,0.0,C2052415686,1125639.14,1613409.54,0,0
330,TRANSFER,484834.3,C1386801607,0.0,0.0,C796181595,2772107.9,3256942.19,0,0
330,TRANSFER,4208547.99,C1126305255,0.0,0.0,C1208738869,6370603.06,10579151.05,0,0
330,CASH_OUT,92682.7,C946660769,17075.0,0.0,C446417967,4886858.17,4979540.87,0,0
330,CASH_OUT,305745.99,C1041967413,80288.0,0.0,C2035226487,0.0,305745.99,0,0
330,PAYMENT,31868.45,C736627168,11588.0,0.0,M2029413455,0.0,0.0,0,0
330,TRANSFER,209453.08,C669570845,0.0,0.0,C322477902,38605692.8,38815145.88,0,0
330,TRANSFER,135125.89,C1088229460,0.0,0.0,C1275567491,939288.15,1074414.03,0,0
330,TRANSFER,439995.95,C730965670,0.0,0.0,C1326115881,4630557.42,5070553.38,0,0
330,TRANSFER,105292.83,C1611557767,0.0,0.0,C126780339,230460.69,335753.52,0,0
330,CASH_OUT,2817.85,C29296804,30893.0,28075.15,C1926041429,7421180.81,7423998.65,0,0
330,CASH_OUT,167289.19,C701036407,28075.15,0.0,C205962828,235236.93,402526.11,0,0
330,CASH_OUT,76054.46,C264949886,0.0,0.0,C1428195532,2559643.44,2635697.9,0,0
330,CASH_OUT,1271.29,C478924883,0.0,0.0,C1186291485,270947.03,272218.32,0,0
330,CASH_OUT,191533.15,C1695023438,0.0,0.0,C1470257177,280659.46,472192.61,0,0
330,CASH_OUT,128999.89,C194326999,0.0,0.0,C201477006,465586.24,594586.13,0,0
330,CASH_OUT,28028.66,C1384466939,0.0,0.0,C281614819,338753.64,366782.29,0,0
330,CASH_OUT,18860.39,C281940656,0.0,0.0,C1578840312,253540.97,272401.36,0,0
330,CASH_OUT,103348.53,C904491926,0.0,0.0,C664232848,4856788.83,4960137.36,0,0
330,CASH_OUT,187228.36,C399570805,0.0,0.0,C451346299,2108828.53,2296056.89,0,0
330,CASH_OUT,156693.54,C1877130981,0.0,0.0,C1266477919,352289.75,508983.28,0,0
330,CASH_OUT,192073.79,C257522235,0.0,0.0,C973625175,281718.58,473792.36,0,0
330,CASH_OUT,315396.17,C1909644677,0.0,0.0,C1791400296,663990.64,979386.82,0,0
330,CASH_OUT,182344.61,C1638524821,0.0,0.0,C139497649,767127.45,949472.06,0,0
330,CASH_OUT,170432.84,C465987795,0.0,0.0,C1339281738,326542.41,496975.25,0,0
330,CASH_OUT,76712.74,C1594507570,0.0,0.0,C120540388,19715795.6,19792508.35,0,0
330,CASH_OUT,53604.28,C953385379,0.0,0.0,C2055441363,152769.69,206373.96,0,0
330,CASH_OUT,108501.99,C375934051,0.0,0.0,C1544738688,606937.82,715439.8,0,0
330,CASH_OUT,86324.56,C1052782221,0.0,0.0,C30899656,323125.56,409450.12,0,0
330,CASH_OUT,115996.56,C869198774,0.0,0.0,C1642521477,4147409.59,4263406.15,0,0
330,CASH_OUT,112990.35,C389331701,0.0,0.0,C1968292738,381959.48,494949.83,0,0
330,CASH_OUT,207165.96,C1139537700,0.0,0.0,C1442630226,316385.48,523551.44,0,0
330,CASH_OUT,158783.36,C2095058322,0.0,0.0,C919555932,180433.33,339216.69,0,0
330,CASH_OUT,479344.93,C951573219,20778.0,0.0,C1429609767,219568.14,698913.07,0,0
330,CASH_OUT,328047.03,C174468114,8074.0,0.0,C1632721689,204441.51,532488.54,0,0
330,CASH_IN,86524.46,C371763373,85195.0,171719.46,C1584865811,3116169.94,3029645.48,0,0
330,CASH_IN,218842.7,C1784200039,250182.0,469024.7,C1315844694,184975.93,0.0,0,0
330,PAYMENT,15485.04,C1824392205,469024.7,453539.66,M1468248884,0.0,0.0,0,0
330,CASH_IN,165189.73,C79500457,6522.0,171711.73,C1291725046,356100.83,190911.1,0,0
330,PAYMENT,8784.08,C722539738,171711.73,162927.65,M924050393,0.0,0.0,0,0
330,PAYMENT,2495.59,C2101607452,162927.65,160432.06,M297248577,0.0,0.0,0,0
330,PAYMENT,49159.53,C849598057,160432.06,111272.53,M445048527,0.0,0.0,0,0
330,PAYMENT,9026.1,C2026326687,111272.53,102246.43,M1424385897,0.0,0.0,0,0
330,PAYMENT,21488.72,C2019226370,102246.43,80757.71,M1430770264,0.0,0.0,0,0
330,PAYMENT,11441.77,C395766237,80757.71,69315.94,M1890322793,0.0,0.0,0,0
