step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
692,PAYMENT,24057.09,C1469821870,120962.34,96905.25,M1092659380,0.0,0.0,0,0
692,PAYMENT,48331.33,C483347431,96905.25,48573.93,M501594070,0.0,0.0,0,0
692,PAYMENT,112.26,C392786183,48573.93,48461.66,M1405619798,0.0,0.0,0,0
692,CASH_IN,190752.16,C901703611,20401.0,211153.16,C1420487151,0.0,0.0,0,0
692,CASH_OUT,177570.23,C97889757,231110.0,53539.77,C748021827,0.0,177570.23,0,0
692,CASH_IN,73040.98,C1508381993,99636.0,172676.98,C245797641,217373.24,144332.26,0,0
692,PAYMENT,6947.28,C1245780732,1379.0,0.0,M142651184,0.0,0.0,0,0
692,PAYMENT,18810.02,C538136760,0.0,0.0,M961235150,0.0,0.0,0,0
692,PAYMENT,5475.96,C2074026977,0.0,0.0,M1986787981,0.0,0.0,0,0
692,CASH_IN,103260.05,C1279783528,20371.0,123631.05,C76323611,11247.82,0.0,0,0
692,PAYMENT,2749.88,C791272982,822.0,0.0,M757817401,0.0,0.0,0,0
692,PAYMENT,11780.83,C79513731,6048.0,0.0,M2006593230,0.0,0.0,0,0
692,CASH_OUT,69899.64,C379750213,31192.0,0.0,C1505506238,11407.04,81306.68,0,0
692,PAYMENT,3575.01,C1627260672,0.0,0.0,M250192588,0.0,0.0,0,0
692,CASH_IN,76854.11,C673382785,30943.0,107797.11,C1458913908,191599.02,114744.92,0,0
692,PAYMENT,6725.91,C716776303,88173.0,81447.09,M988804927,0.0,0.0,0,0
692,PAYMENT,12207.79,C2043923820,4764.0,0.0,M1229780190,0.0,0.0,0,0
692,CASH_OUT,158926.71,C713884867,80257.0,0.0,C866518694,867817.62,1026744.33,0,0
692,CASH_IN,197409.27,C1872648354,53460.0,250869.27,C774888199,0.0,0.0,0,0
692,CASH_OUT,295769.15,C138494096,52620.0,0.0,C96858258,2695671.13,2991440.29,0,0
692,CASH_IN,16650.39,C646295362,11502.0,28152.39,C1691069184,0.0,0.0,0,0
692,CASH_OUT,166339.44,C1684806733,148241.0,0.0,C165182076,131764.63,298104.08,0,0
692,PAYMENT,740.29,C2041185066,126357.0,125616.71,M2079168847,0.0,0.0,0,0
692,CASH_OUT,122987.8,C1880737487,125616.71,2628.91,C363947826,471022.84,594010.64,0,0
692,PAYMENT,13081.72,C1955799797,4804.0,0.0,M1569315870,0.0,0.0,0,0
692,CASH_IN,137496.81,C1245253889,2830.0,140326.81,C1020436795,82839.9,0.0,0,0
692,PAYMENT,2396.11,C1948817719,140326.81,137930.71,M432114125,0.0,0.0,0,0
