step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
160,CASH_IN,106672.19,C1830815820,10306405.9,10413078.09,C2098526519,16849375.97,16742703.78,0,0
160,CASH_IN,81913.46,C1035274788,10413078.09,10494991.55,C799377093,379828.26,297914.8,0,0
160,CASH_IN,41462.99,C948507901,10494991.55,10536454.53,C1229508009,58168.88,16705.89,0,0
160,CASH_IN,222054.63,C1172504796,10536454.53,10758509.17,C2069283752,263728.65,41674.01,0,0
160,CASH_IN,124800.84,C686559812,10758509.17,10883310.01,C442451340,2381691.47,2256890.62,0,0
160,CASH_IN,292916.61,C1033750871,10883310.01,11176226.62,C447768208,523297.26,230380.65,0,0
160,CASH_IN,44441.36,C1304632549,11176226.62,11220667.98,C1972124681,546884.31,502442.95,0,0
160,CASH_IN,45103.65,C284889185,11220667.98,11265771.62,C1473756036,64694.79,19591.15,0,0
160,CASH_IN,356516.6,C1481461256,11265771.62,11622288.22,C926624903,945469.25,588952.65,0,0
160,CASH_IN,333040.24,C189391655,11622288.22,11955328.47,C1663144143,416791.05,83750.81,0,0
160,CASH_IN,154271.09,C1580786335,11955328.47,12109599.56,C149768811,765782.0,611510.91,0,0
160,CASH_IN,277622.71,C369662241,12109599.56,12387222.27,C1827969910,1177042.8,899420.09,0,0
160,CASH_IN,279130.16,C604485862,12387222.27,12666352.43,C468541951,343092.59,63962.42,0,0
160,CASH_IN,107645.45,C1620256666,12666352.43,12773997.88,C1365507810,5174642.03,5066996.58,0,0
160,CASH_IN,48510.66,C2040929549,12773997.88,12822508.55,C1876369029,967510.95,919000.28,0,0
160,CASH_IN,152008.08,C733299337,12822508.55,12974516.63,C73466835,469347.96,317339.88,0,0
160,CASH_IN,191359.19,C854335377,12974516.63,13165875.82,C374325742,511003.01,319643.82,0,0
160,CASH_IN,31513.03,C1270497697,13165875.82,13197388.85,C1558281279,2024458.32,1992945.29,0,0
160,CASH_IN,12232.51,C45966254,13197388.85,13209621.36,C853575603,172935.11,160702.6,0,0
160,CASH_IN,38514.92,C52287610,13209621.36,13248136.28,C1282540085,551882.78,513367.85,0,0
160,CASH_IN,123959.55,C1365200671,13248136.28,13372095.83,C895767635,2310922.13,2186962.58,0,0
160,CASH_IN,457118.26,C1223797724,13372095.83,13829214.1,C473266992,1044997.09,587878.82,0,0
160,CASH_IN,31879.52,C557318527,13829214.1,13861093.61,C29961275,7986385.52,7954506.0,0,0
160,CASH_IN,122907.76,C1284227882,13861093.61,13984001.38,C1018694298,1079252.2,956344.44,0,0
160,CASH_IN,52296.2,C1736919571,13984001.38,14036297.58,C2076535002,767645.05,715348.85,0,0
160,CASH_OUT,255697.63,C577614452,16171.0,0.0,C635334462,0.0,255697.63,0,0
160,PAYMENT,19614.56,C1128230079,52119.0,32504.44,M1363113313,0.0,0.0,0,0
160,CASH_OUT,100582.57,C204831367,21475.0,0.0,C23930077,0.0,100582.57,0,0
160,PAYMENT,8144.14,C1124370279,0.0,0.0,M2070298924,0.0,0.0,0,0
160,TRANSFER,790007.46,C1364764508,116.0,0.0,C1168281532,0.0,790007.46,0,0
