step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
166,CASH_OUT,54067.5,C1762168261,100226.0,46158.5,C955223478,385244.93,439312.44,0,0
166,PAYMENT,18382.4,C1135940826,157032.0,138649.6,M1454400524,0.0,0.0,0,0
166,CASH_OUT,2701.25,C1799910700,138649.6,135948.35,C1748559547,3267237.32,3269938.57,0,0
166,TRANSFER,203815.65,C1174645541,11224.0,0.0,C142277771,0.0,203815.65,0,0
166,PAYMENT,9074.48,C771450107,0.0,0.0,M2017391948,0.0,0.0,0,0
166,PAYMENT,6183.01,C1349979762,0.0,0.0,M200723930,0.0,0.0,0,0
166,PAYMENT,7199.57,C2111614179,58873.0,51673.43,M1925689985,0.0,0.0,0,0
166,PAYMENT,16517.62,C447424053,20789.0,4271.38,M663658663,0.0,0.0,0,0
166,CASH_IN,45099.24,C1059961601,1533.0,46632.24,C173343715,152939.81,107840.57,0,0
166,DEBIT,3620.37,C1882277343,31333.0,27712.63,C2130990642,22455.68,26076.05,0,0
166,CASH_OUT,194985.33,C870862690,11101.0,0.0,C1117912363,0.0,194985.33,0,0
166,PAYMENT,219.12,C1639008800,6077.0,5857.88,M865468580,0.0,0.0,0,0
166,PAYMENT,255.34,C1240708276,5857.88,5602.54,M949051831,0.0,0.0,0,0
166,PAYMENT,23948.14,C1402653903,5602.54,0.0,M1342858552,0.0,0.0,0,0
166,PAYMENT,6552.68,C67648921,15325.0,8772.32,M925329526,0.0,0.0,0,0
166,CASH_OUT,152919.75,C853419753,623057.0,470137.25,C125876242,366205.36,519125.11,0,0
166,PAYMENT,3849.34,C830383663,144526.0,140676.66,M1952424300,0.0,0.0,0,0
166,PAYMENT,16707.93,C2016875337,140676.66,123968.73,M991796168,0.0,0.0,0,0
166,PAYMENT,9631.15,C2132155738,52961.0,43329.85,M1993053973,0.0,0.0,0,0
166,PAYMENT,14151.0,C916877278,11599.0,0.0,M1630691609,0.0,0.0,0,0
166,PAYMENT,12039.51,C780225704,4108.0,0.0,M81270098,0.0,0.0,0,0
166,CASH_OUT,148690.5,C25510536,67575.0,0.0,C599992920,1389102.12,1537792.62,0,0
166,PAYMENT,2622.1,C1942868232,0.0,0.0,M1468872661,0.0,0.0,0,0
166,PAYMENT,5081.38,C331078387,0.0,0.0,M939612942,0.0,0.0,0,0
166,PAYMENT,5970.63,C626628759,0.0,0.0,M466886774,0.0,0.0,0,0
166,PAYMENT,44.77,C1458900413,0.0,0.0,M1688139078,0.0,0.0,0,0
166,PAYMENT,62878.61,C225072226,0.0,0.0,M923206185,0.0,0.0,0,0
166,PAYMENT,37069.02,C1231124881,0.0,0.0,M1514574142,0.0,0.0,0,0
166,PAYMENT,5082.27,C89130832,0.0,0.0,M172579737,0.0,0.0,0,0
166,PAYMENT,39424.34,C1210451632,0.0,0.0,M638038507,0.0,0.0,0,0
166,PAYMENT,23660.63,C602429692,0.0,0.0,M1664961163,0.0,0.0,0,0
166,PAYMENT,55564.1,C467059674,0.0,0.0,M4563362,0.0,0.0,0,0
166,PAYMENT,5313.23,C1636513518,0.0,0.0,M1760252230,0.0,0.0,0,0
166,PAYMENT,15702.0,C1166972818,0.0,0.0,M1760257584,0.0,0.0,0,0
166,PAYMENT,8759.88,C1349456261,0.0,0.0,M1656490927,0.0,0.0,0,0
166,PAYMENT,4522.99,C1405039213,0.0,0.0,M1616250060,0.0,0.0,0,0
