step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
644,PAYMENT,9160.13,C511233476,0.0,0.0,M658590108,0.0,0.0,0,0
644,PAYMENT,10735.68,C85314848,0.0,0.0,M613591866,0.0,0.0,0,0
644,CASH_OUT,158660.63,C2086421633,7586.0,0.0,C242698778,521360.02,680020.65,0,0
644,PAYMENT,274.83,C1375530815,0.0,0.0,M2058044653,0.0,0.0,0,0
644,TRANSFER,79674.33,C1263660025,11281.0,0.0,C78546204,10535.08,90209.42,0,0
644,PAYMENT,2455.78,C1438107230,5658.0,3202.22,M1661230784,0.0,0.0,0,0
644,DEBIT,1792.82,C1126756961,10294.0,8501.18,C1657802153,208752.51,210545.33,0,0
644,CASH_OUT,100705.96,C123914206,60053.0,0.0,C1566509441,0.0,100705.96,0,0
644,CASH_OUT,21498.05,C1812751450,109.0,0.0,C1502357330,146680.31,168178.37,0,0
644,PAYMENT,22731.67,C767542597,0.0,0.0,M696287593,0.0,0.0,0,0
644,CASH_OUT,113931.66,C944635824,58320.0,0.0,C580515784,274019.27,387950.93,0,0
644,TRANSFER,1180830.49,C929849943,0.0,0.0,C883230801,2132515.32,3313345.81,0,0
644,TRANSFER,418446.38,C1680481298,244890.0,0.0,C210421835,20034.7,438481.08,0,0
644,CASH_OUT,254358.46,C1225540151,0.0,0.0,C1371306103,1009605.98,1263964.44,0,0
644,CASH_OUT,259568.47,C518751449,0.0,0.0,C737784440,364461.6,624030.07,0,0
644,CASH_OUT,460915.01,C1254171529,0.0,0.0,C1130838868,1934540.29,2395455.31,0,0
644,CASH_OUT,166868.98,C2126474319,0.0,0.0,C743148704,1278576.75,1445445.73,0,0
644,CASH_OUT,268913.7,C1435079765,10126.0,0.0,C490155543,143551.96,412465.67,0,0
644,PAYMENT,1425.15,C386273137,0.0,0.0,M1419291507,0.0,0.0,0,0
644,PAYMENT,10412.0,C1363179707,0.0,0.0,M1223849466,0.0,0.0,0,0
644,PAYMENT,13558.04,C1864926738,0.0,0.0,M2130340791,0.0,0.0,0,0
644,PAYMENT,11476.6,C749556083,0.0,0.0,M1999350969,0.0,0.0,0,0
644,PAYMENT,12455.88,C1553513560,0.0,0.0,M1897055151,0.0,0.0,0,0
644,PAYMENT,28906.31,C930226743,0.0,0.0,M496373252,0.0,0.0,0,0
644,PAYMENT,12878.06,C74783634,0.0,0.0,M1671278344,0.0,0.0,0,0
644,PAYMENT,26577.92,C1163414230,0.0,0.0,M1754499671,0.0,0.0,0,0
644,PAYMENT,6308.12,C1150723420,0.0,0.0,M1249752873,0.0,0.0,0,0
644,PAYMENT,3087.9,C1307859530,0.0,0.0,M968990865,0.0,0.0,0,0
644,PAYMENT,4264.01,C1208766128,0.0,0.0,M1877961831,0.0,0.0,0,0
644,PAYMENT,4083.09,C2514394,0.0,0.0,M878162023,0.0,0.0,0,0
644,PAYMENT,2014.36,C511971731,0.0,0.0,M178047600,0.0,0.0,0,0
644,PAYMENT,2220.3,C946249332,0.0,0.0,M834393495,0.0,0.0,0,0
644,PAYMENT,3084.63,C260915898,0.0,0.0,M1664013937,0.0,0.0,0,0
644,PAYMENT,19329.7,C1865900382,0.0,0.0,M5183042,0.0,0.0,0,0
644,PAYMENT,5475.33,C1697782883,0.0,0.0,M1882899434,0.0,0.0,0,0
644,CASH_OUT,128922.19,C617832738,40334.0,0.0,C260719532,0.0,128922.19,0,0
644,CASH_IN,147032.09,C1549176572,0.0,147032.09,C1592440461,830552.8,683520.71,0,0
644,CASH_IN,296572.62,C703741969,147032.09,443604.71,C1543136282,300245.7,3673.08,0,0
644,CASH_IN,108350.51,C259122006,443604.71,551955.22,C786454684,1080813.98,972463.47,0,0
644,CASH_IN,107088.52,C815024619,551955.22,659043.74,C828622561,2755541.31,2648452.79,0,0
