step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
282,PAYMENT,7967.36,C1768413072,184240.0,176272.64,M1904235545,0.0,0.0,0,0
282,PAYMENT,4494.95,C1328041527,109200.0,104705.05,M1600393824,0.0,0.0,0,0
282,CASH_OUT,48491.82,C141067595,145032.0,96540.18,C237006435,0.0,48491.82,0,0
282,CASH_IN,78534.99,C2067478723,14906.0,93440.99,C934276417,2195079.28,2116544.28,0,0
282,CASH_OUT,75369.26,C1987024997,31320.0,0.0,C1595085182,0.0,75369.26,0,0
282,CASH_IN,184615.37,C157774810,11076.0,195691.37,C209528498,299820.08,115204.71,0,0
282,PAYMENT,357.44,C1164574048,19671.0,19313.56,M1731606574,0.0,0.0,0,0
282,CASH_IN,88113.07,C1838163997,100088.0,188201.07,C1932413592,0.0,0.0,0,0
282,PAYMENT,3891.74,C1608220630,135.0,0.0,M1439898544,0.0,0.0,0,0
282,CASH_OUT,93238.89,C66236012,1535.0,0.0,C836682169,1270942.98,1364181.87,0,0
282,PAYMENT,5721.15,C1875816143,45457.0,39735.85,M1810843951,0.0,0.0,0,0
282,PAYMENT,10600.45,C640471417,190.0,0.0,M817596958,0.0,0.0,0,0
282,CASH_OUT,43673.12,C706343440,198852.0,155178.88,C631984197,213573.74,257246.85,0,0
282,CASH_OUT,219247.61,C1001287757,155178.88,0.0,C1126931377,346412.26,565659.87,0,0
282,CASH_OUT,102522.64,C2076825944,0.0,0.0,C1097212588,3173681.1,3276203.75,0,0
282,CASH_OUT,96211.08,C391006021,14428.0,0.0,C1248474758,2219445.1,2315656.19,0,0
282,CASH_OUT,105870.32,C1923268302,11247.0,0.0,C532060151,1839.21,107709.53,0,0
282,PAYMENT,5183.22,C977700047,0.0,0.0,M259033542,0.0,0.0,0,0
282,PAYMENT,1323.58,C1784775426,0.0,0.0,M223478862,0.0,0.0,0,0
282,PAYMENT,4296.29,C62687703,0.0,0.0,M143199967,0.0,0.0,0,0
282,PAYMENT,5841.91,C1846994271,0.0,0.0,M1937505447,0.0,0.0,0,0
282,PAYMENT,15097.47,C342761774,0.0,0.0,M1422994058,0.0,0.0,0,0
282,PAYMENT,3902.9,C229900626,0.0,0.0,M554064519,0.0,0.0,0,0
282,PAYMENT,45585.27,C1141139672,0.0,0.0,M425500584,0.0,0.0,0,0
282,PAYMENT,5589.92,C877634368,0.0,0.0,M663622956,0.0,0.0,0,0
282,PAYMENT,4419.0,C1085012909,0.0,0.0,M1031245263,0.0,0.0,0,0
282,PAYMENT,30484.03,C1953201282,0.0,0.0,M588980310,0.0,0.0,0,0
282,PAYMENT,3863.81,C1014153483,0.0,0.0,M1038756543,0.0,0.0,0,0
282,PAYMENT,44454.54,C306896620,0.0,0.0,M1755923811,0.0,0.0,0,0
282,PAYMENT,3066.36,C1115270116,0.0,0.0,M774561478,0.0,0.0,0,0
282,PAYMENT,26344.83,C1783879761,0.0,0.0,M1223891493,0.0,0.0,0,0
282,PAYMENT,18298.11,C1205513812,0.0,0.0,M1065256071,0.0,0.0,0,0
282,PAYMENT,12207.5,C1268470377,0.0,0.0,M468278029,0.0,0.0,0,0
282,PAYMENT,4871.04,C156495402,0.0,0.0,M1111628091,0.0,0.0,0,0
282,PAYMENT,2208.81,C1398477568,0.0,0.0,M45812565,0.0,0.0,0,0
282,PAYMENT,15665.15,C344954774,0.0,0.0,M1188487165,0.0,0.0,0,0
282,PAYMENT,8999.17,C1293817652,0.0,0.0,M388320353,0.0,0.0,0,0
282,PAYMENT,1561.23,C2138987060,0.0,0.0,M254233361,0.0,0.0,0,0
282,PAYMENT,106.94,C851270262,0.0,0.0,M264658436,0.0,0.0,0,0
282,PAYMENT,15035.06,C48499250,0.0,0.0,M934192828,0.0,0.0,0,0
282,PAYMENT,9378.11,C1863857365,116.0,0.0,M1377005900,0.0,0.0,0,0
282,CASH_OUT,163582.77,C1879332006,0.0,0.0,C732493158,189721.13,353303.9,0,0
282,CASH_IN,12438.14,C844994396,13661.0,26099.14,C609931224,0.0,0.0,0,0
282,CASH_IN,96494.18,C474854238,34043.0,130537.18,C1941678419,0.0,0.0,0,0
282,CASH_OUT,174983.27,C1427974282,157486.0,0.0,C1917458971,1132180.43,1307163.7,0,0
282,CASH_OUT,17513.82,C124708843,30033.0,12519.18,C1351102229,0.0,17513.82,0,0
282,CASH_OUT,282579.22,C1498900269,12519.18,0.0,C376494123,1595991.2,1878570.42,0,0
282,CASH_OUT,2407.39,C678557722,0.0,0.0,C1557707079,511293.97,513701.36,0,0
282,CASH_OUT,264851.06,C345296102,0.0,0.0,C1102113122,3688378.38,3953229.44,0,0
