step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,CASH_OUT,155739.26,C1485187540,799717.39,643978.13,C749658791,726586.4,882325.66,0,0
9,CASH_OUT,182828.44,C245567663,643978.13,461149.69,C1566789241,3826850.82,4009679.27,0,0
9,CASH_OUT,500313.79,C615711782,461149.69,0.0,C2034160388,640839.92,1141153.71,0,0
9,CASH_OUT,234748.13,C959256173,0.0,0.0,C1335050193,262709.31,693142.54,0,0
9,CASH_OUT,273107.72,C1351372821,0.0,0.0,C1243712710,1083322.18,1356429.9,0,0
9,CASH_OUT,94602.92,C1186731203,0.0,0.0,C126351739,503132.59,597735.52,0,0
9,CASH_OUT,501979.09,C2056436230,0.0,0.0,C1754164558,579501.8,1081480.89,0,0
9,CASH_OUT,137794.38,C727532871,0.0,0.0,C1983747920,4126236.73,4758289.13,0,0
9,CASH_OUT,548097.41,C425960641,0.0,0.0,C711248671,1605076.4,2543041.62,0,0
9,CASH_OUT,41335.18,C1071620386,0.0,0.0,C1038678108,54291.94,95627.12,0,0
9,CASH_OUT,110657.54,C1358065237,0.0,0.0,C214050480,233523.12,344180.65,0,0
9,CASH_OUT,238204.11,C298086001,574771.14,336567.03,C114891172,0.0,238204.11,0,0
9,CASH_OUT,371694.64,C352683300,336567.03,0.0,C1796647535,591116.57,1356388.99,0,0
9,CASH_OUT,159461.33,C1460793367,11.0,0.0,C985222650,0.0,159461.33,0,0
9,CASH_IN,95129.63,C340966502,20351.0,115480.63,C885136436,106071.28,10941.65,0,0
9,CASH_OUT,122291.16,C651689851,18763.34,0.0,C1208702024,0.0,122291.16,0,0
9,CASH_OUT,429183.19,C524444192,0.0,0.0,C1979563377,1184965.66,1614148.85,0,0
9,CASH_OUT,45893.9,C1191950487,31997.0,0.0,C970591815,138806.11,184700.01,0,0
9,CASH_OUT,204578.65,C1186700700,878.0,0.0,C1137520422,93514.99,298093.65,0,0
9,CASH_IN,9563.84,C1603178007,411.0,9974.84,C990355670,0.0,0.0,0,0
9,CASH_OUT,449388.9,C1406248100,9974.84,0.0,C243194708,2021149.49,2470538.39,0,0
9,CASH_OUT,86739.44,C1233416521,0.0,0.0,C61462541,1215449.07,1302188.51,0,0
9,CASH_OUT,341188.18,C1405702808,144626.0,0.0,C1137320932,350314.26,691502.45,0,0
9,PAYMENT,21989.55,C2023526592,144624.0,122634.45,M641138675,0.0,0.0,0,0
9,DEBIT,1256.99,C1280498757,21541.0,20284.01,C567270167,12067.0,13323.99,0,0
9,CASH_OUT,143356.31,C1427507909,0.0,0.0,C46748390,2156536.28,2299892.6,0,0
9,PAYMENT,4585.95,C1225824823,0.0,0.0,M1489513857,0.0,0.0,0,0
9,CASH_IN,198102.73,C35811881,1886971.36,2085074.09,C1721246982,12256949.97,12260629.85,0,0
9,PAYMENT,12072.5,C1728512138,2085074.09,2073001.59,M713817983,0.0,0.0,0,0
9,PAYMENT,15784.31,C867593098,8037.0,0.0,M580183279,0.0,0.0,0,0
9,PAYMENT,7921.33,C2101912423,104589.0,96667.67,M147708854,0.0,0.0,0,0
9,CASH_IN,224915.02,C145169182,5108.0,230023.02,C1452722471,3656286.37,3431371.36,0,0
9,CASH_OUT,270124.84,C219231609,307068.0,36943.16,C1679939676,0.0,1497191.44,0,0
9,PAYMENT,6903.83,C897252391,40002.0,33098.17,M1401717077,0.0,0.0,0,0
9,CASH_OUT,171614.02,C1673727953,134498.0,0.0,C1203852392,0.0,171614.02,0,0
9,PAYMENT,1286.02,C1744655405,30017.0,28730.98,M92538673,0.0,0.0,0,0
9,CASH_IN,48219.55,C850770173,98349.0,146568.55,C1986647970,15798.75,0.0,0,0
9,TRANSFER,2252281.55,C1240696061,146568.55,0.0,C1234776885,5093586.37,7345867.92,0,0
9,CASH_IN,215871.09,C1143143890,19946.0,235817.09,C1158329668,0.0,0.0,0,0
9,CASH_OUT,311890.07,C1631242216,12531.0,0.0,C803368825,0.0,311890.07,0,0
9,PAYMENT,9816.3,C2128083298,32964.0,23147.7,M727076393,0.0,0.0,0,0
