step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,PAYMENT,10149.74,C2030046490,40550.0,30400.26,M155212461,0.0,0.0,0,0
8,PAYMENT,12500.12,C1950626628,10399.0,0.0,M1271506146,0.0,0.0,0,0
8,PAYMENT,13955.05,C853022812,740693.0,726737.95,M960936344,0.0,0.0,0,0
8,PAYMENT,5463.25,C1817015271,116786.46,111323.21,M1789211704,0.0,0.0,0,0
8,PAYMENT,10809.01,C407751624,111323.21,100514.2,M348863264,0.0,0.0,0,0
8,PAYMENT,20486.9,C329162773,200755.0,180268.1,M1348027050,0.0,0.0,0,0
8,CASH_IN,58656.72,C641519842,902359.0,961015.72,C1672788422,0.0,114194.51,0,0
8,CASH_OUT,234151.9,C1801715006,251.0,0.0,C1186256103,110703.0,4999613.43,0,0
8,TRANSFER,266086.17,C228288079,304381.0,38294.83,C47249488,380.0,0.0,0,0
8,PAYMENT,10450.65,C390936900,11034.0,583.35,M1463177359,0.0,0.0,0,0
8,PAYMENT,6698.24,C600366426,50621.0,43922.76,M1974955634,0.0,0.0,0,0
8,PAYMENT,5390.73,C198110873,996.0,0.0,M1855550791,0.0,0.0,0,0
8,PAYMENT,11813.5,C199116739,1752.0,0.0,M1163160628,0.0,0.0,0,0
8,PAYMENT,7809.72,C965928993,404931.0,397121.28,M478445849,0.0,0.0,0,0
8,PAYMENT,8900.94,C1696410901,51698.0,42797.06,M55494734,0.0,0.0,0,0
8,CASH_IN,435329.58,C766766054,29960.0,465289.58,C1796647535,30564.0,0.0,0,0
8,CASH_IN,211730.73,C361184000,1044982.42,1256713.15,C2146399713,101875.0,0.0,0,0
8,PAYMENT,10895.67,C436128032,1256713.15,1245817.49,M1812430569,0.0,0.0,0,0
8,PAYMENT,11671.33,C1591301204,709.0,0.0,M1923754932,0.0,0.0,0,0
8,PAYMENT,9126.32,C502418184,21250.0,12123.68,M1255509609,0.0,0.0,0,0
8,PAYMENT,11652.05,C1589254291,12527.0,874.95,M2112782203,0.0,0.0,0,0
8,TRANSFER,60686.34,C1925960133,33116.0,0.0,C1909597726,684874.5,494709.81,0,0
8,PAYMENT,28804.09,C336310067,0.0,0.0,M444285857,0.0,0.0,0,0
8,PAYMENT,4638.87,C341893682,0.0,0.0,M948522114,0.0,0.0,0,0
8,PAYMENT,38530.36,C1899105943,0.0,0.0,M823410011,0.0,0.0,0,0
8,PAYMENT,47922.82,C586557497,0.0,0.0,M1349098937,0.0,0.0,0,0
8,PAYMENT,40013.23,C827221909,0.0,0.0,M564165122,0.0,0.0,0,0
8,PAYMENT,4565.77,C847522287,0.0,0.0,M773647955,0.0,0.0,0,0
8,PAYMENT,10348.23,C1814841034,0.0,0.0,M1316897063,0.0,0.0,0,0
8,PAYMENT,35698.18,C1562821206,0.0,0.0,M335663575,0.0,0.0,0,0
8,PAYMENT,14006.0,C446029707,0.0,0.0,M652132999,0.0,0.0,0,0
8,PAYMENT,7570.51,C1300336760,0.0,0.0,M1460957046,0.0,0.0,0,0
8,PAYMENT,496.28,C1665768344,0.0,0.0,M869513100,0.0,0.0,0,0
8,PAYMENT,12558.55,C1913713630,0.0,0.0,M101403957,0.0,0.0,0,0
8,PAYMENT,1648.94,C691110711,0.0,0.0,M124792394,0.0,0.0,0,0
8,PAYMENT,2368.28,C1913369465,0.0,0.0,M775240424,0.0,0.0,0,0
8,PAYMENT,23672.3,C188230690,0.0,0.0,M222056817,0.0,0.0,0,0
8,PAYMENT,3145.31,C579058644,0.0,0.0,M635840278,0.0,0.0,0,0
8,PAYMENT,7083.57,C1869960884,0.0,0.0,M2962930,0.0,0.0,0,0
8,PAYMENT,3580.32,C1062167352,0.0,0.0,M721763664,0.0,0.0,0,0
8,PAYMENT,5856.92,C1845497458,0.0,0.0,M124466405,0.0,0.0,0,0
8,PAYMENT,4452.26,C1140441491,0.0,0.0,M1091865345,0.0,0.0,0,0
8,PAYMENT,10.84,C797540047,0.0,0.0,M1897638855,0.0,0.0,0,0
8,TRANSFER,802372.58,C2095253806,1209.0,0.0,C1750956965,6957.98,2884719.28,0,0
8,CASH_IN,15255.62,C432720176,82489.0,97744.62,C549269634,85889.0,0.0,0,0
8,CASH_OUT,89936.51,C2110895040,24196.0,0.0,C549277650,12843.0,451133.63,0,0
8,CASH_IN,197881.95,C1362651694,32541.0,230422.95,C545824,226.0,0.0,0,0
8,PAYMENT,4437.24,C905356126,54209.71,49772.47,M2050654105,0.0,0.0,0,0
8,PAYMENT,18910.36,C176528557,49772.47,30862.11,M419360457,0.0,0.0,0,0
8,CASH_IN,153303.96,C403854043,339694.0,492997.96,C931548023,0.0,0.0,0,0
8,CASH_OUT,5317.83,C838672631,11431.0,6113.17,C1039162432,10951.0,5478833.48,0,0
8,PAYMENT,700.92,C398176913,18901.0,18200.08,M2027724297,0.0,0.0,0,0
8,CASH_OUT,192285.62,C1926401859,50082.0,0.0,C18928637,80339.82,31266.23,0,0
8,PAYMENT,803.93,C720429942,31104.0,30300.07,M1612047235,0.0,0.0,0,0
8,CASH_OUT,384586.02,C2082805086,703.0,0.0,C1482944403,11540.0,3927.18,0,0
8,PAYMENT,369.49,C443229454,49647.0,49277.51,M934121062,0.0,0.0,0,0
8,PAYMENT,4482.47,C2020305643,31074.0,26591.53,M749735773,0.0,0.0,0,0
8,PAYMENT,28015.62,C1865424016,26591.53,0.0,M875913646,0.0,0.0,0,0
8,PAYMENT,6959.71,C388655601,10066.0,3106.29,M994854574,0.0,0.0,0,0
8,PAYMENT,4114.24,C1425480139,9020.0,4905.76,M1263545066,0.0,0.0,0,0
8,PAYMENT,16598.19,C259106704,4905.76,0.0,M1456597478,0.0,0.0,0,0
8,PAYMENT,5752.16,C981765046,50541.0,44788.84,M1883890038,0.0,0.0,0,0
8,CASH_OUT,108816.03,C1921418696,23039.0,0.0,C33574809,0.0,153166.15,0,0
8,TRANSFER,668736.87,C725736615,20318.0,0.0,C1247051677,83291.0,1681737.84,0,0
8,TRANSFER,641867.04,C889596738,11539.0,0.0,C627675433,65591.04,5189726.17,0,0
8,CASH_OUT,127911.14,C175849157,75411.54,0.0,C1234363215,37921.0,353601.18,0,0
8,PAYMENT,17840.79,C1276465799,0.0,0.0,M1762921286,0.0,0.0,0,0
8,PAYMENT,5140.24,C1833722141,6501.0,1360.76,M1041430375,0.0,0.0,0,0
8,CASH_OUT,96884.65,C1492454216,51695.0,0.0,C1917485266,34228.35,131113.01,0,0
8,CASH_OUT,52423.59,C292709675,1902.0,0.0,C1552431935,12682.05,33766.53,0,0
8,PAYMENT,12650.0,C523807377,41300.0,28650.0,M918081502,0.0,0.0,0,0
8,PAYMENT,2782.31,C1181166858,28650.0,25867.69,M1153319888,0.0,0.0,0,0
8,CASH_OUT,156578.79,C503846388,43233.0,0.0,C2067466390,66569.4,1178249.03,0,0
8,CASH_OUT,24978.56,C1849618388,20431.0,0.0,C1379289710,265024.16,1820155.85,0,0
8,PAYMENT,2838.01,C290357348,3417.0,578.99,M668528990,0.0,0.0,0,0
8,CASH_IN,188992.44,C2032269284,9026.0,198018.44,C1861188339,20760.0,828760.2,0,0
8,CASH_IN,129321.78,C1618536283,91851.0,221172.78,C2058204648,725.0,0.0,0,0
8,CASH_IN,18137.54,C97523344,138361.0,156498.54,C1697258007,0.0,2889500.57,0,0
8,PAYMENT,2690.57,C1709327733,1142.0,0.0,M327811322,0.0,0.0,0,0
8,PAYMENT,8163.55,C888106991,21586.0,13422.45,M823036788,0.0,0.0,0,0
8,PAYMENT,2887.07,C1185982925,105656.0,102768.93,M100596785,0.0,0.0,0,0
8,TRANSFER,18052.11,C1252092790,55106.06,37053.94,C998351292,0.0,25755.93,0,0
8,PAYMENT,14466.29,C263265405,37053.94,22587.65,M1284252295,0.0,0.0,0,0
8,PAYMENT,1116.17,C1054953555,22587.65,21471.48,M2136630818,0.0,0.0,0,0
8,PAYMENT,2143.08,C2022694720,20056.0,17912.92,M1438274252,0.0,0.0,0,0
8,CASH_OUT,315548.72,C1634591712,20619.0,0.0,C1474346966,15706.0,323398.34,0,0
8,PAYMENT,2064.52,C1294660249,104732.0,102667.48,M1264144803,0.0,0.0,0,0
8,CASH_OUT,368248.47,C1282557494,102667.48,0.0,C1174600239,980659.1,729214.48,0,0
8,PAYMENT,4767.78,C1108270779,6428.0,1660.22,M1487557209,0.0,0.0,0,0
8,CASH_OUT,36684.75,C1509934246,101204.0,64519.25,C450960851,265053.4,121150.57,0,0
8,TRANSFER,967498.54,C123890265,213890.0,0.0,C1096283470,7828.57,159625.32,0,0
8,PAYMENT,862.49,C867014408,18240.0,17377.51,M966734782,0.0,0.0,0,0
8,CASH_OUT,280277.63,C509745887,601406.0,321128.37,C1347342392,10332.0,111366.93,0,0
8,PAYMENT,12467.56,C172395496,40268.0,27800.44,M1426868351,0.0,0.0,0,0
8,PAYMENT,7787.63,C365855651,47.0,0.0,M460637991,0.0,0.0,0,0
8,TRANSFER,1355826.44,C626198122,102193.0,0.0,C1760872167,124547.56,2114173.93,0,0
8,CASH_OUT,218514.11,C304868623,10734.0,0.0,C30516998,1064583.22,0.0,0,0
8,PAYMENT,17974.0,C1931065202,8925.0,0.0,M1315507145,0.0,0.0,0,0
8,PAYMENT,10677.72,C1932801080,20195.0,9517.28,M1052437700,0.0,0.0,0,0
8,PAYMENT,11858.21,C10911302,9517.28,0.0,M110562008,0.0,0.0,0,0
8,PAYMENT,4990.87,C1422945222,21042.0,16051.13,M1030054228,0.0,0.0,0,0
8,CASH_OUT,269680.73,C235039984,77385.0,0.0,C482950564,201129.35,174574.56,0,0
8,CASH_IN,7571.26,C813528610,17669.0,25240.26,C1649449847,53.0,0.0,0,0
8,PAYMENT,2469.57,C1738843568,13461.0,10991.43,M1901922257,0.0,0.0,0,0
8,PAYMENT,1186.11,C1822789862,482.0,0.0,M934426422,0.0,0.0,0,0
8,PAYMENT,4032.52,C1970900309,5502.0,1469.48,M1812168612,0.0,0.0,0,0
8,PAYMENT,17370.24,C744611938,48704.0,31333.76,M172783967,0.0,0.0,0,0
8,PAYMENT,7688.52,C862346854,20119.0,12430.48,M1148185073,0.0,0.0,0,0
8,PAYMENT,220.41,C1739486190,32132.0,31911.59,M247556293,0.0,0.0,0,0
8,PAYMENT,9938.69,C265654805,50414.0,40475.31,M885965439,0.0,0.0,0,0
8,PAYMENT,41851.71,C543942155,40475.31,0.0,M636036483,0.0,0.0,0,0
8,PAYMENT,21915.79,C110059025,0.0,0.0,M1150335365,0.0,0.0,0,0
8,CASH_OUT,153922.26,C1001669794,20473.0,0.0,C1149788645,59.0,79915.4,0,0
8,PAYMENT,8359.14,C1461562218,265991.6,257632.46,M723392590,0.0,0.0,0,0
8,PAYMENT,7460.78,C1778630713,257632.46,250171.67,M1938495631,0.0,0.0,0,0
8,CASH_OUT,2961.23,C1240972143,15414.0,12452.77,C31639297,71107.0,59161.1,0,0
8,PAYMENT,17885.7,C309335671,865.0,0.0,M1720061448,0.0,0.0,0,0
8,PAYMENT,20095.23,C1298279735,0.0,0.0,M960158519,0.0,0.0,0,0
8,PAYMENT,3254.55,C736862665,0.0,0.0,M2102070514,0.0,0.0,0,0
8,PAYMENT,318.82,C563908089,480.0,161.18,M1309673886,0.0,0.0,0,0
8,PAYMENT,8575.98,C939723900,202093.0,193517.02,M495627026,0.0,0.0,0,0
8,CASH_IN,30974.15,C1488723487,20799.0,51773.15,C662267010,26654.0,1605242.18,0,0
8,PAYMENT,9045.85,C372154479,932.0,0.0,M921579066,0.0,0.0,0,0
8,PAYMENT,8030.13,C2121585102,0.0,0.0,M1174430969,0.0,0.0,0,0
8,CASH_OUT,350727.22,C625904014,445.0,0.0,C976133979,413164.31,418305.49,0,0
8,CASH_OUT,351138.95,C1645673699,0.0,0.0,C638590716,471630.31,4592962.92,0,0
8,PAYMENT,9772.47,C984918990,6436.0,0.0,M2136352717,0.0,0.0,0,0
