step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
348,CASH_IN,372366.17,C939816836,2325.0,374691.17,C369267174,0.0,0.0,0,0
348,CASH_OUT,74719.46,C1639454473,52272.0,0.0,C1250848340,0.0,74719.46,0,0
348,PAYMENT,25314.8,C14302568,50356.0,25041.2,M1962660929,0.0,0.0,0,0
348,PAYMENT,12967.14,C1868051725,25041.2,12074.06,M1316579248,0.0,0.0,0,0
348,TRANSFER,3446560.63,C521740906,35451.0,0.0,C380098680,1752606.25,5199166.88,0,0
348,CASH_OUT,125751.24,C904569876,54524.0,0.0,C321229595,551110.84,676862.09,0,0
348,PAYMENT,55700.3,C464789497,0.0,0.0,M511033304,0.0,0.0,0,0
348,PAYMENT,40078.52,C1219089422,0.0,0.0,M679678731,0.0,0.0,0,0
348,PAYMENT,15476.67,C326343221,0.0,0.0,M550202620,0.0,0.0,0,0
348,PAYMENT,9417.02,C650429775,0.0,0.0,M376410583,0.0,0.0,0,0
348,PAYMENT,20048.32,C423760669,0.0,0.0,M1653944389,0.0,0.0,0,0
348,PAYMENT,23328.14,C1652256741,0.0,0.0,M141601620,0.0,0.0,0,0
348,PAYMENT,16783.61,C27499452,0.0,0.0,M1249871061,0.0,0.0,0,0
348,PAYMENT,27217.23,C1942146616,0.0,0.0,M2128998687,0.0,0.0,0,0
348,PAYMENT,16283.19,C1661397764,0.0,0.0,M1441370781,0.0,0.0,0,0
348,CASH_OUT,232236.21,C817837334,43081.0,0.0,C276930684,12292492.98,12524729.19,0,0
348,CASH_IN,48390.4,C1627608855,20987.0,69377.4,C1781227412,0.0,0.0,0,0
348,CASH_OUT,311527.17,C889839352,15775.0,0.0,C537360391,0.0,311527.17,0,0
348,PAYMENT,29544.45,C753782718,129732.0,100187.55,M1697863856,0.0,0.0,0,0
348,TRANSFER,4421710.93,C510857454,22310.0,0.0,C2000428040,0.0,4421710.93,0,0
348,CASH_OUT,424789.74,C1702294470,12130.0,0.0,C2120739696,1341662.88,1766452.62,0,0
348,PAYMENT,24881.77,C665075945,53394.0,28512.23,M1479375477,0.0,0.0,0,0
348,PAYMENT,9896.23,C1583347198,28512.23,18615.99,M216388912,0.0,0.0,0,0
348,PAYMENT,53419.69,C163807053,18615.99,0.0,M982401746,0.0,0.0,0,0
348,PAYMENT,12723.01,C467644536,0.0,0.0,M967948902,0.0,0.0,0,0
348,PAYMENT,29874.16,C723157770,0.0,0.0,M1674234985,0.0,0.0,0,0
348,PAYMENT,3501.68,C99675160,0.0,0.0,M832963658,0.0,0.0,0,0
348,PAYMENT,4719.86,C1314640807,0.0,0.0,M2076698497,0.0,0.0,0,0
348,PAYMENT,19559.6,C2044019917,0.0,0.0,M2018548713,0.0,0.0,0,0
348,PAYMENT,6300.17,C1753659823,0.0,0.0,M750362833,0.0,0.0,0,0
348,PAYMENT,1500.88,C2140760743,0.0,0.0,M65681774,0.0,0.0,0,0
348,PAYMENT,16736.17,C1593615229,0.0,0.0,M1059204955,0.0,0.0,0,0
348,PAYMENT,3032.36,C190490186,0.0,0.0,M1504300806,0.0,0.0,0,0
348,PAYMENT,3592.93,C1651865605,0.0,0.0,M1283705831,0.0,0.0,0,0
348,PAYMENT,15143.1,C305487051,0.0,0.0,M91447412,0.0,0.0,0,0
348,PAYMENT,3785.73,C1284474255,0.0,0.0,M503423754,0.0,0.0,0,0
348,PAYMENT,13702.18,C652900101,0.0,0.0,M939836268,0.0,0.0,0,0
348,PAYMENT,10426.53,C144149022,0.0,0.0,M463303157,0.0,0.0,0,0
348,PAYMENT,9232.14,C1857712092,0.0,0.0,M1882967748,0.0,0.0,0,0
348,PAYMENT,828.68,C1153990055,0.0,0.0,M883605010,0.0,0.0,0,0
348,CASH_OUT,221747.16,C156496852,40096.0,0.0,C1115203540,132466.45,354213.61,0,0
348,CASH_OUT,113130.34,C665866708,20808.0,0.0,C1224538743,177999.41,291129.75,0,0
348,CASH_OUT,38391.55,C546448832,375392.0,337000.45,C768931757,0.0,38391.55,0,0
348,CASH_IN,191449.84,C1101612526,401.0,191850.84,C946161155,160093.19,0.0,0,0
348,CASH_IN,112768.13,C1475527516,80880.0,193648.13,C740546168,11365484.18,11252716.05,0,0
