step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
393,PAYMENT,34580.76,C1918227117,0.0,0.0,M1948137393,0.0,0.0,0,0
393,PAYMENT,3902.26,C1127640594,0.0,0.0,M1129528531,0.0,0.0,0,0
393,PAYMENT,6356.73,C533679790,0.0,0.0,M443109721,0.0,0.0,0,0
393,PAYMENT,24006.82,C1784670968,0.0,0.0,M808515268,0.0,0.0,0,0
393,PAYMENT,13223.27,C1441752146,0.0,0.0,M89916463,0.0,0.0,0,0
393,PAYMENT,1006.02,C281097814,0.0,0.0,M661677148,0.0,0.0,0,0
393,PAYMENT,1875.37,C152262932,0.0,0.0,M1812679013,0.0,0.0,0,0
393,PAYMENT,16744.25,C1969332532,0.0,0.0,M1368877376,0.0,0.0,0,0
393,CASH_IN,170105.06,C1113538975,12586.0,182691.06,C668318675,0.0,0.0,0,0
393,PAYMENT,20978.26,C1957259472,182691.06,161712.81,M205070192,0.0,0.0,0,0
393,TRANSFER,4475704.69,C1712237278,20718.0,0.0,C1420667893,0.0,4475704.69,0,0
393,CASH_OUT,369505.41,C1592089657,112.0,0.0,C385811915,0.0,369505.41,0,0
393,CASH_OUT,189149.36,C1639272669,11477.0,0.0,C1443700837,860029.0,1049178.37,0,0
393,PAYMENT,19299.46,C632492292,4010.0,0.0,M913839926,0.0,0.0,0,0
393,CASH_OUT,308143.82,C1107857748,142.0,0.0,C1798320161,32095.04,340238.85,0,0
393,CASH_OUT,269532.45,C158335600,188.0,0.0,C1559422459,0.0,269532.45,0,0
393,PAYMENT,8499.71,C888543595,10827.0,2327.29,M1111587172,0.0,0.0,0,0
393,PAYMENT,13728.99,C1145422409,2327.29,0.0,M1294940979,0.0,0.0,0,0
393,PAYMENT,39083.94,C1234591420,21489.0,0.0,M5604531,0.0,0.0,0,0
393,CASH_IN,295506.11,C1793612154,1032.0,296538.11,C2073159588,8036394.77,7740888.66,0,0
393,PAYMENT,2104.69,C1588203959,209108.0,207003.31,M624084832,0.0,0.0,0,0
393,CASH_OUT,84027.62,C166641513,8106.0,0.0,C1632716597,10042242.72,10126270.34,0,0
393,PAYMENT,37810.98,C560272551,0.0,0.0,M793546389,0.0,0.0,0,0
393,PAYMENT,21202.5,C477517275,49884.0,28681.5,M1612686539,0.0,0.0,0,0
393,CASH_OUT,231923.25,C1767265347,17037.0,0.0,C227772187,0.0,231923.25,0,0
393,CASH_IN,142400.78,C581257178,11097.0,153497.78,C255871129,0.0,0.0,0,0
393,CASH_OUT,197453.34,C206767832,15957.0,0.0,C1532276041,3343908.42,3541361.76,0,0
393,CASH_OUT,15314.11,C293065317,52161.0,36846.89,C1693202857,1180962.91,1196277.02,0,0
393,PAYMENT,5904.53,C1247311940,36846.89,30942.36,M1112243522,0.0,0.0,0,0
393,PAYMENT,6973.58,C1446692373,30942.36,23968.78,M2045887053,0.0,0.0,0,0
393,PAYMENT,2657.48,C1893867375,23968.78,21311.3,M1775951196,0.0,0.0,0,0
393,PAYMENT,43614.17,C1775281180,21311.3,0.0,M507834561,0.0,0.0,0,0
393,PAYMENT,15714.95,C2117967105,0.0,0.0,M1093832615,0.0,0.0,0,0
393,PAYMENT,9851.03,C766387161,0.0,0.0,M349506645,0.0,0.0,0,0
393,PAYMENT,4752.36,C101863003,0.0,0.0,M1393079945,0.0,0.0,0,0
393,PAYMENT,17441.62,C258271194,0.0,0.0,M862971335,0.0,0.0,0,0
393,PAYMENT,13477.85,C664474983,0.0,0.0,M825312227,0.0,0.0,0,0
393,PAYMENT,21427.85,C432224296,0.0,0.0,M1439606538,0.0,0.0,0,0
393,PAYMENT,2874.78,C713142521,0.0,0.0,M294961169,0.0,0.0,0,0
393,PAYMENT,7120.68,C295090291,0.0,0.0,M826325948,0.0,0.0,0,0
393,PAYMENT,12158.28,C375505685,0.0,0.0,M557981056,0.0,0.0,0,0
393,PAYMENT,24285.23,C95649019,0.0,0.0,M823835306,0.0,0.0,0,0
393,PAYMENT,4222.51,C695971575,0.0,0.0,M409212997,0.0,0.0,0,0
393,PAYMENT,33734.12,C112130838,0.0,0.0,M1652940419,0.0,0.0,0,0
393,PAYMENT,15184.15,C377346098,0.0,0.0,M778259592,0.0,0.0,0,0
393,PAYMENT,1090.61,C1600414745,0.0,0.0,M333039792,0.0,0.0,0,0
393,PAYMENT,2194.58,C1805467313,0.0,0.0,M1596860486,0.0,0.0,0,0
393,PAYMENT,1136.61,C597084950,0.0,0.0,M2128022428,0.0,0.0,0,0
393,PAYMENT,17368.55,C2092816961,0.0,0.0,M1392484744,0.0,0.0,0,0
393,PAYMENT,65840.97,C1193549498,0.0,0.0,M23688745,0.0,0.0,0,0
393,PAYMENT,26592.22,C328522647,0.0,0.0,M1019792268,0.0,0.0,0,0
393,PAYMENT,25781.09,C1535034209,0.0,0.0,M292306457,0.0,0.0,0,0
393,CASH_OUT,42061.71,C613488576,98.0,0.0,C477364196,0.0,42061.71,0,0
393,PAYMENT,6602.27,C1593785461,0.0,0.0,M1941412096,0.0,0.0,0,0
393,CASH_IN,270988.47,C56360345,10666.0,281654.47,C1528055056,321517.64,50529.17,0,0
393,CASH_OUT,141136.93,C794346789,281654.47,140517.53,C563553278,785331.09,926468.02,0,0
393,TRANSFER,3472233.62,C149112879,205245.0,0.0,C946921814,0.0,3472233.62,0,0
393,CASH_OUT,29130.12,C1196670890,500.0,0.0,C809938862,368675.92,397806.04,0,0
393,PAYMENT,16197.45,C456668652,21008.0,4810.55,M1923136067,0.0,0.0,0,0
393,CASH_IN,287093.13,C1620059656,23390.0,310483.13,C354072163,0.0,0.0,0,0
393,TRANSFER,1721714.57,C988052319,310483.13,0.0,C1340314693,3200768.61,4922483.18,0,0
393,CASH_OUT,375719.39,C1613348538,5255.0,0.0,C1505854078,214501.81,590221.2,0,0
393,CASH_OUT,11861.67,C388784734,3434.0,0.0,C708259171,8710825.1,8722686.77,0,0
393,CASH_OUT,279976.51,C1995286229,72670.0,0.0,C168458416,18091.03,298067.54,0,0
393,PAYMENT,61349.51,C1875514836,260583.0,199233.49,M1111206649,0.0,0.0,0,0
393,CASH_IN,99749.82,C913378930,406.0,100155.82,C1055107193,0.0,0.0,0,0
393,PAYMENT,59737.94,C766631271,252371.0,192633.06,M317327792,0.0,0.0,0,0
393,PAYMENT,32401.17,C219743606,45563.0,13161.83,M866486329,0.0,0.0,0,0
393,TRANSFER,4223609.98,C274477519,10241.0,0.0,C1937894087,6972885.75,11196495.74,0,0
393,CASH_OUT,485900.81,C1387859453,0.0,0.0,C1492263722,1342506.83,1828407.64,0,0
393,CASH_OUT,171486.93,C399413353,49543.0,0.0,C2069835267,121804.04,293290.97,0,0
393,PAYMENT,30656.36,C137701097,348119.0,317462.64,M2039917673,0.0,0.0,0,0
393,CASH_OUT,276.33,C1666875459,23010.0,22733.67,C967133751,0.0,276.33,0,0
393,CASH_IN,278440.4,C15993241,16.0,278456.4,C943388569,0.0,0.0,0,0
393,TRANSFER,4830658.53,C567764224,224.0,0.0,C514851641,58918.28,4889576.8,0,0
393,PAYMENT,21219.52,C1835954359,0.0,0.0,M1510063553,0.0,0.0,0,0
393,PAYMENT,2770.8,C2048511961,0.0,0.0,M1618758399,0.0,0.0,0,0
393,PAYMENT,25189.25,C2122933647,1898.0,0.0,M691089450,0.0,0.0,0,0
393,PAYMENT,38090.91,C492983762,11671.0,0.0,M533450547,0.0,0.0,0,0
393,CASH_IN,152447.15,C710632536,20442.0,172889.15,C1672419435,383435.88,230988.72,0,0
