step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
16,TRANSFER,201407.35,C892526374,59957.0,0.0,C1434054382,23322.66,8281.81,0,0
16,CASH_IN,175130.49,C1312036417,118521.91,293652.4,C984560070,304740.64,129610.16,0,0
16,PAYMENT,14437.43,C772937028,293652.4,279214.97,M522761780,0.0,0.0,0,0
16,PAYMENT,8589.59,C1019253016,279214.97,270625.38,M1378356959,0.0,0.0,0,0
16,PAYMENT,1779.95,C1814989291,270625.38,268845.43,M921508684,0.0,0.0,0,0
16,PAYMENT,7562.64,C245175512,268845.43,261282.78,M483503394,0.0,0.0,0,0
16,PAYMENT,13125.58,C69734018,261282.78,248157.2,M1522614832,0.0,0.0,0,0
16,PAYMENT,1458.04,C1016903268,248157.2,246699.17,M758490216,0.0,0.0,0,0
16,PAYMENT,9075.4,C1764619090,246699.17,237623.76,M959315077,0.0,0.0,0,0
16,PAYMENT,1316.5,C1616593490,237623.76,236307.26,M1615707349,0.0,0.0,0,0
16,PAYMENT,700.02,C1719428333,236307.26,235607.24,M820209011,0.0,0.0,0,0
16,PAYMENT,28883.4,C168880367,235607.24,206723.84,M129390188,0.0,0.0,0,0
16,PAYMENT,14106.84,C48759163,206723.84,192617.01,M696988840,0.0,0.0,0,0
16,PAYMENT,14000.57,C609347302,192617.01,178616.43,M300011830,0.0,0.0,0,0
16,PAYMENT,37360.85,C1396767144,178616.43,141255.58,M597604636,0.0,0.0,0,0
16,CASH_IN,29877.47,C139660639,0.0,29877.47,C1590452586,0.0,152712.2,0,0
16,PAYMENT,6569.07,C396629250,29877.47,23308.41,M1140663271,0.0,0.0,0,0
16,CASH_OUT,401611.1,C360527069,507847.0,106235.9,C1889292355,0.0,401611.1,0,0
16,PAYMENT,11608.73,C89455320,9337.0,0.0,M846197621,0.0,0.0,0,0
16,CASH_OUT,343211.86,C413600964,192040.27,0.0,C400720732,486919.85,830131.72,0,0
16,PAYMENT,6366.03,C1686112465,0.0,0.0,M1184935075,0.0,0.0,0,0
16,PAYMENT,12634.46,C186190681,0.0,0.0,M737732562,0.0,0.0,0,0
16,PAYMENT,6073.19,C1339729148,0.0,0.0,M207408144,0.0,0.0,0,0
16,PAYMENT,5746.66,C1339841793,0.0,0.0,M603383135,0.0,0.0,0,0
16,PAYMENT,1978.57,C957434009,0.0,0.0,M1397174247,0.0,0.0,0,0
16,PAYMENT,11357.58,C2128499931,0.0,0.0,M1779866178,0.0,0.0,0,0
16,PAYMENT,7171.71,C1500529177,0.0,0.0,M866281159,0.0,0.0,0,0
